Time Stamp (EST),Player Name,Serial,Set,Tier,Series,Play,Date of Moment,Team,Circulation Count,Owned,Unique Owners,In Packs,Minted,Held by TS,Collector Score,Gain/Loss,Purchase Price,Low Ask,4h,24h,7d,Listings,Purchase Date,Top Shot Debut,Rookie Premiere,Rookie Mint,Rookie Year,Edition State,Play ID,Set ID,Top Shot Link
2022-01-16 22:31,Spencer Dinwiddie,3958,Fresh Threads,Common,4,3 Pointer,2021-10-22 23:00:00+00:00,Washington Wizards,11111,9477,0,1634,15,0,2,5.00,8,13.00,0.00,-7.14,18.18,172,2021-11-30 04:16:48+00:00,,,,,VISIBLE,136a3745-56af-44ff-8b8b-3d2a7d2efbb9,d555de31-130c-4682-be6b-62c9575418e0,https://nbatopshot.com/listings/p2p/d555de31-130c-4682-be6b-62c9575418e0+136a3745-56af-44ff-8b8b-3d2a7d2efbb9
2022-01-16 22:31,Patty Mills,9165,Fresh Threads,Common,4,3 Pointer,2021-10-19 23:30:00+00:00,Brooklyn Nets,11111,9396,0,1715,14,0,2,17.00,0,17.00,0.00,0.00,-19.05,199,2021-11-29 23:59:06+00:00,,,,,VISIBLE,e1e19750-a93a-4382-b576-3767f4863858,d555de31-130c-4682-be6b-62c9575418e0,https://nbatopshot.com/listings/p2p/d555de31-130c-4682-be6b-62c9575418e0+e1e19750-a93a-4382-b576-3767f4863858
2022-01-16 22:31,Dennis Schröder,6360,Fresh Threads,Common,4,Assist,2021-10-27 23:30:00+00:00,Boston Celtics,11111,9499,0,1612,20,0,2,-2.00,11,9.00,0.00,12.50,12.50,476,2021-11-30 05:11:05+00:00,,,,,VISIBLE,1295eda9-897f-498b-918c-0153c3e0798a,d555de31-130c-4682-be6b-62c9575418e0,https://nbatopshot.com/listings/p2p/d555de31-130c-4682-be6b-62c9575418e0+1295eda9-897f-498b-918c-0153c3e0798a
2022-01-16 22:31,Eric Bledsoe,7618,Fresh Threads,Common,4,Assist,2021-10-22 02:00:00+00:00,LA Clippers,11111,9503,0,1608,19,0,2,-3.00,12,9.00,0.00,12.50,0.00,545,2021-11-30 05:07:19+00:00,,,,,VISIBLE,5fab5ccc-6a67-410b-affe-ae8aeca60cad,d555de31-130c-4682-be6b-62c9575418e0,https://nbatopshot.com/listings/p2p/d555de31-130c-4682-be6b-62c9575418e0+5fab5ccc-6a67-410b-affe-ae8aeca60cad
2022-01-16 22:31,Kyle Kuzma,2587,Fresh Threads,Common,4,Layup,2021-10-22 23:00:00+00:00,Washington Wizards,11111,9557,0,1554,10,0,2,5.00,6,11.00,0.00,0.00,0.00,297,2021-12-09 02:46:13+00:00,,,,,VISIBLE,8c7dcc80-4a4b-4b27-bb52-c34e762ff2c0,d555de31-130c-4682-be6b-62c9575418e0,https://nbatopshot.com/listings/p2p/d555de31-130c-4682-be6b-62c9575418e0+8c7dcc80-4a4b-4b27-bb52-c34e762ff2c0
2022-01-16 22:31,Russell Westbrook,6073,Fresh Threads,Common,4,Dunk,2021-10-27 00:30:00+00:00,Los Angeles Lakers,11111,9501,0,1610,12,0,2,3.00,12,15.00,0.00,7.14,0.00,559,2021-12-04 17:12:05+00:00,,,,,VISIBLE,c3d6795b-f878-4bb9-b37e-5199616e25ac,d555de31-130c-4682-be6b-62c9575418e0,https://nbatopshot.com/listings/p2p/d555de31-130c-4682-be6b-62c9575418e0+c3d6795b-f878-4bb9-b37e-5199616e25ac
2022-01-16 22:31,Carmelo Anthony,3436,Fresh Threads,Common,4,3 Pointer,2021-10-25 01:30:00+00:00,Los Angeles Lakers,4514,4452,0,62,2,0,10,88.00,62,150.00,3.45,-1.32,-3.85,80,2021-12-05 00:17:25+00:00,,,,,CHALLENGE_REWARD_RELEASED,950a0122-2eb8-4e09-94a7-e1c50fc619d1,d555de31-130c-4682-be6b-62c9575418e0,https://nbatopshot.com/listings/p2p/d555de31-130c-4682-be6b-62c9575418e0+950a0122-2eb8-4e09-94a7-e1c50fc619d1
2022-01-16 22:31,Damian Jones,58953,Base Set,Common,4,Dunk,2021-11-25 03:00:00+00:00,Sacramento Kings,60000,34772,0,8130,26065,0,2,1.00,2,3.00,0.00,0.00,0.00,1641,2021-12-30 20:16:04+00:00,,,,,VISIBLE,279baaa2-81f5-4634-b635-630814b9f8fb,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+279baaa2-81f5-4634-b635-630814b9f8fb
2022-01-16 22:31,Landry Shamet,31166,Base Set,Common,4,Block,2021-11-15 00:00:00+00:00,Phoenix Suns,60000,34886,0,8016,26095,0,2,3.00,0,3.00,0.00,0.00,0.00,1303,2022-01-11 21:11:21+00:00,,,,,VISIBLE,bc2332ab-d3b3-4aa3-958f-c637e5e3bd8c,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+bc2332ab-d3b3-4aa3-958f-c637e5e3bd8c
2022-01-16 22:31,Thanasis Antetokounmpo,31769,Base Set,Common,4,Dunk,2021-11-21 01:00:00+00:00,Milwaukee Bucks,60000,34922,0,7980,24481,0,2,3.00,0,3.00,0.00,0.00,0.00,1999,2022-01-11 21:11:21+00:00,,,,,VISIBLE,e44186e2-b6c4-4dee-ae04-84ba14479b7b,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+e44186e2-b6c4-4dee-ae04-84ba14479b7b
2022-01-16 22:31,Lonzo Ball,2816,Fresh Threads,Common,4,Block,2021-10-24 00:00:00+00:00,Chicago Bulls,4072,4025,0,47,0,0,10,108.00,147,255.00,-1.54,-7.27,-3.41,71,2021-12-28 23:58:51+00:00,,,,,CHALLENGE_REWARD_RELEASED,2d35f701-3295-43c2-a558-5d367651e4bf,d555de31-130c-4682-be6b-62c9575418e0,https://nbatopshot.com/listings/p2p/d555de31-130c-4682-be6b-62c9575418e0+2d35f701-3295-43c2-a558-5d367651e4bf
2022-01-16 23:03,Danilo Gallinari,7190,Base Set,Common,4,3 Pointer,2021-11-07 02:00:00+00:00,Atlanta Hawks,60000,34782,0,8120,25180,0,2,3.00,0,3.00,0.00,50.00,0.00,2294,2021-12-21 22:06:28+00:00,,,,,VISIBLE,d1ad145b-9135-4b9b-9fcd-64802d775777,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+d1ad145b-9135-4b9b-9fcd-64802d775777
2022-01-16 23:03,Kemba Walker,4232,Fresh Threads,Common,4,Handles,2021-10-26 23:30:00+00:00,New York Knicks,4966,4902,0,64,1,0,10,57.00,0,57.00,1.79,3.64,-20.83,97,2021-12-10 23:24:15+00:00,,,,,CHALLENGE_REWARD_RELEASED,3913f811-f4f0-4cf0-bf95-5205b7eeb270,d555de31-130c-4682-be6b-62c9575418e0,https://nbatopshot.com/listings/p2p/d555de31-130c-4682-be6b-62c9575418e0+3913f811-f4f0-4cf0-bf95-5205b7eeb270
2022-01-16 23:03,Russell Westbrook,3676,Base Set,Common,4,Dunk,2021-11-21 23:00:00+00:00,Los Angeles Lakers,9999,5686,0,1449,2879,0,2,2.00,7,9.00,0.00,0.00,12.50,272,2021-12-22 02:02:37+00:00,,,,,VISIBLE,deee456f-0183-4526-86bd-30d847dd0f45,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+deee456f-0183-4526-86bd-30d847dd0f45
2022-01-16 23:03,Aaron Gordon,18573,Base Set,Common,4,Dunk,2021-11-24 03:00:00+00:00,Denver Nuggets,60000,29788,0,7297,28942,0,2,0.00,3,3.00,0.00,0.00,0.00,1641,2022-01-04 02:36:08+00:00,,,,,VISIBLE,33febaa8-66c9-498b-a2aa-89af9b043845,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+33febaa8-66c9-498b-a2aa-89af9b043845
2022-01-16 23:02,Isaac Okoro,15041,Base Set,Common,4,Dunk,2021-11-30 01:30:00+00:00,Cleveland Cavaliers,60000,29827,0,7258,28792,0,2,3.00,0,3.00,0.00,0.00,0.00,1730,2022-01-11 21:10:05+00:00,,,,,VISIBLE,888dfee3-f4ec-4d10-ae7f-7846000c0630,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+888dfee3-f4ec-4d10-ae7f-7846000c0630
2022-01-16 23:02,Jaren Jackson Jr.,3315,Base Set,Common,4,Dunk,2021-12-01 00:30:00+00:00,Memphis Grizzlies,60000,29825,0,7260,28398,0,2,3.00,0,3.00,0.00,50.00,0.00,1422,2021-12-21 22:06:29+00:00,,,,,VISIBLE,bf4fa747-abfc-4b3a-b252-94fc38622a85,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+bf4fa747-abfc-4b3a-b252-94fc38622a85
2022-01-16 23:02,Max Strus,20378,Base Set,Common,4,Layup,2021-12-02 00:30:00+00:00,Miami Heat,60000,29727,0,7358,28138,0,2,2.00,0,2.00,-33.33,0.00,-33.33,949,2021-12-21 22:06:28+00:00,,,,,VISIBLE,c29c79ee-f80a-4046-8c09-3bcf1b42828e,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+c29c79ee-f80a-4046-8c09-3bcf1b42828e
2022-01-16 23:02,Gordon Hayward,8841,Base Set,Common,4,Handles,2021-12-09 00:00:00+00:00,Charlotte Hornets,9999,5411,0,1189,3419,0,2,0.00,5,5.00,0.00,0.00,0.00,376,2022-01-11 05:58:56+00:00,,,,,VISIBLE,c083f1b4-dc40-45e1-a8fe-19517b7b0ea5,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+c083f1b4-dc40-45e1-a8fe-19517b7b0ea5
2022-01-16 23:02,Mike Muscala,38489,Base Set,Common,4,3 Pointer,2021-12-09 00:30:00+00:00,Oklahoma City Thunder,60000,21872,0,6328,35165,0,2,2.00,0,2.00,-33.33,0.00,-33.33,1254,2022-01-11 21:12:57+00:00,,,,,VISIBLE,82cdfd4f-892b-4ba7-840b-e7ffd40b277a,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+82cdfd4f-892b-4ba7-840b-e7ffd40b277a
2022-01-16 23:02,Mike Muscala,17117,Base Set,Common,4,3 Pointer,2021-12-09 00:30:00+00:00,Oklahoma City Thunder,60000,21872,0,6328,35165,0,2,2.00,0,2.00,-33.33,0.00,-33.33,1254,2022-01-11 21:13:33+00:00,,,,,VISIBLE,82cdfd4f-892b-4ba7-840b-e7ffd40b277a,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+82cdfd4f-892b-4ba7-840b-e7ffd40b277a
2022-01-16 23:02,Marcus Morris,31220,Base Set,Common,4,Jump Shot,2021-12-14 03:30:00+00:00,LA Clippers,60000,21963,0,6237,34804,0,2,3.00,0,3.00,0.00,0.00,0.00,1280,2022-01-11 21:12:08+00:00,,,,,VISIBLE,221fc99e-9ac6-4aec-877b-c3180bce9084,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+221fc99e-9ac6-4aec-877b-c3180bce9084
2022-01-16 23:02,James Bouknight,8398,Base Set,Common,4,Dunk,2021-12-07 00:00:00+00:00,Charlotte Hornets,12000,7497,0,1503,3003,0,2,6.00,28,34.00,0.00,3.03,-5.56,346,2021-12-30 22:58:00+00:00,True,,True,True,VISIBLE,f0e6f2a7-8929-4d61-92ff-bcad40f6ffb3,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+f0e6f2a7-8929-4d61-92ff-bcad40f6ffb3
2022-01-16 23:02,Hamidou Diallo,58324,Base Set,Common,4,Dunk,2021-12-11 01:00:00+00:00,Detroit Pistons,60000,21920,0,6280,34802,0,2,3.00,0,3.00,0.00,0.00,0.00,1311,2022-01-11 21:13:33+00:00,,,,,VISIBLE,59c8f627-fac3-4d9f-9851-223acda64990,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+59c8f627-fac3-4d9f-9851-223acda64990
2022-01-16 23:02,Alex Len,49103,Base Set,Common,4,Dunk,2021-12-12 01:00:00+00:00,Sacramento Kings,60000,21901,0,6299,35147,0,2,3.00,0,3.00,0.00,50.00,0.00,1398,2022-01-11 21:12:06+00:00,,,,,VISIBLE,4eac80af-adca-4378-b1c8-498f525bf101,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+4eac80af-adca-4378-b1c8-498f525bf101
2022-01-16 23:02,Obi Toppin,15698,Metallic Silver FE,Fandom,4,Dunk,2021-12-25 17:00:00+00:00,New York Knicks,17828,16816,0,1012,0,0,15,10.00,0,10.00,0.00,0.00,11.11,368,2022-01-04 00:11:34+00:00,,,,,CHALLENGE_REWARD_RELEASED,538e3039-5336-4740-9323-39f4df33d77a,e769f4b4-b469-45be-b777-0f9e24d548e2,https://nbatopshot.com/listings/p2p/e769f4b4-b469-45be-b777-0f9e24d548e2+538e3039-5336-4740-9323-39f4df33d77a
2022-01-16 23:02,Nicolas Claxton,4377,Metallic Silver FE,Fandom,4,Dunk,2021-12-26 01:00:00+00:00,Brooklyn Nets,12989,12213,0,776,0,0,15,-1.00,17,16.00,-5.88,0.00,6.67,233,2022-01-04 11:10:38+00:00,,,,,CHALLENGE_REWARD_RELEASED,c8aab8a8-cab9-434e-9350-da66a7e7ec12,e769f4b4-b469-45be-b777-0f9e24d548e2,https://nbatopshot.com/listings/p2p/e769f4b4-b469-45be-b777-0f9e24d548e2+c8aab8a8-cab9-434e-9350-da66a7e7ec12
2022-01-16 23:01,Coby White,24112,Base Set,Common,4,Dunk,2021-12-20 01:00:00+00:00,Chicago Bulls,60000,13643,0,7757,39867,0,2,2.00,0,2.00,-33.33,-33.33,0.00,665,2022-01-11 21:10:06+00:00,,,,,VISIBLE,2e17bdf3-0b3f-4235-912e-79f236045060,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+2e17bdf3-0b3f-4235-912e-79f236045060
2022-01-16 23:01,Myles Turner,7769,Hustle and Show,Common,4,Block,2021-11-11 02:00:00+00:00,Indiana Pacers,18000,16384,0,1616,9,0,2,8.00,0,8.00,0.00,-11.11,0.00,1090,2022-01-12 01:00:43+00:00,,,,,VISIBLE,c2aa979b-7de4-4db0-a803-16cbf0a89780,78e6e101-ef35-498a-96a1-b6fa87be375c,https://nbatopshot.com/listings/p2p/78e6e101-ef35-498a-96a1-b6fa87be375c+c2aa979b-7de4-4db0-a803-16cbf0a89780
2022-01-16 23:01,Devin Vassell,17725,Hustle and Show,Common,4,Steal,2021-10-21 00:30:00+00:00,San Antonio Spurs,18000,16300,0,1700,9,0,2,-9.00,16,7.00,-12.50,-22.22,0.00,1068,2022-01-12 00:23:48+00:00,,,,,VISIBLE,d1126eba-4f7d-403c-b96b-91f6775adb75,78e6e101-ef35-498a-96a1-b6fa87be375c,https://nbatopshot.com/listings/p2p/78e6e101-ef35-498a-96a1-b6fa87be375c+d1126eba-4f7d-403c-b96b-91f6775adb75
2022-01-16 23:01,Aaron Gordon,12069,Hustle and Show,Common,4,Dunk,2021-12-14 02:00:00+00:00,Denver Nuggets,18000,16324,0,1676,8,0,2,11.00,0,11.00,0.00,0.00,0.00,930,2022-01-12 06:58:58+00:00,,,,,VISIBLE,bb6b6f31-8136-45e5-9ec4-4bd9643755f4,78e6e101-ef35-498a-96a1-b6fa87be375c,https://nbatopshot.com/listings/p2p/78e6e101-ef35-498a-96a1-b6fa87be375c+bb6b6f31-8136-45e5-9ec4-4bd9643755f4
2022-01-16 23:01,Matisse Thybulle,8723,Hustle and Show,Common,4,Block,2021-10-30 23:30:00+00:00,Philadelphia 76ers,18000,16387,0,1613,15,0,2,8.00,0,8.00,0.00,0.00,0.00,1092,2022-01-11 21:11:22+00:00,,,,,VISIBLE,e4fe68e6-fba5-453b-b353-4fe48eb8e8ad,78e6e101-ef35-498a-96a1-b6fa87be375c,https://nbatopshot.com/listings/p2p/78e6e101-ef35-498a-96a1-b6fa87be375c+e4fe68e6-fba5-453b-b353-4fe48eb8e8ad
2022-01-16 23:01,Aaron Nesmith,23671,Base Set,Common,4,Dunk,2021-12-21 00:30:00+00:00,Boston Celtics,60000,13578,0,7822,39895,0,2,3.00,0,3.00,0.00,0.00,0.00,742,2022-01-11 21:10:05+00:00,,,,,VISIBLE,98cb5c7b-f804-4303-95a3-171fd7f97e0a,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+98cb5c7b-f804-4303-95a3-171fd7f97e0a
2022-01-16 23:01,Karl-Anthony Towns,1864,Hustle and Show,Common,4,Dunk,2021-11-21 01:00:00+00:00,Minnesota Timberwolves,18000,16398,0,1602,7,0,2,13.00,0,13.00,0.00,-7.14,0.00,921,2022-01-12 09:15:47+00:00,,,,,VISIBLE,68bfef6f-c259-44d2-b48f-a72217040076,78e6e101-ef35-498a-96a1-b6fa87be375c,https://nbatopshot.com/listings/p2p/78e6e101-ef35-498a-96a1-b6fa87be375c+68bfef6f-c259-44d2-b48f-a72217040076
2022-01-16 23:01,Dillon Brooks,12863,Hustle and Show,Common,4,Assist,2021-12-07 00:30:00+00:00,Memphis Grizzlies,18000,16332,0,1668,6,0,2,-10.00,18,8.00,-11.11,-11.11,0.00,1009,2022-01-12 02:00:44+00:00,,,,,VISIBLE,969fd362-472b-4b4a-b66a-76c64288e35c,78e6e101-ef35-498a-96a1-b6fa87be375c,https://nbatopshot.com/listings/p2p/78e6e101-ef35-498a-96a1-b6fa87be375c+969fd362-472b-4b4a-b66a-76c64288e35c
2022-01-16 23:01,Greg Brown III,5822,Hustle and Show,Common,4,Dunk,2021-11-24 03:00:00+00:00,Portland Trail Blazers,18000,16355,0,1645,6,0,2,15.00,0,15.00,0.00,0.00,0.00,857,2022-01-11 21:10:06+00:00,,,True,True,VISIBLE,a4059eb9-9e9a-46c3-8192-55f4ce2e8257,78e6e101-ef35-498a-96a1-b6fa87be375c,https://nbatopshot.com/listings/p2p/78e6e101-ef35-498a-96a1-b6fa87be375c+a4059eb9-9e9a-46c3-8192-55f4ce2e8257
2022-01-16 23:01,Miles Bridges,10663,Hustle and Show,Common,4,Dunk,2021-10-24 20:00:00+00:00,Charlotte Hornets,18000,16332,0,1668,3,0,2,3.00,11,14.00,0.00,0.00,0.00,903,2022-01-11 22:17:40+00:00,,,,,VISIBLE,d513c8ba-42f5-413c-acb0-b4ecdc827940,78e6e101-ef35-498a-96a1-b6fa87be375c,https://nbatopshot.com/listings/p2p/78e6e101-ef35-498a-96a1-b6fa87be375c+d513c8ba-42f5-413c-acb0-b4ecdc827940
2022-01-16 23:01,Malik Monk,1851,Hustle and Show,Common,4,Dunk,2021-12-08 03:00:00+00:00,Los Angeles Lakers,18000,16356,0,1644,10,0,2,12.00,0,12.00,0.00,-7.69,0.00,905,2022-01-12 00:59:18+00:00,,,,,VISIBLE,c9bace18-352d-4e30-96d0-8fd529617b88,78e6e101-ef35-498a-96a1-b6fa87be375c,https://nbatopshot.com/listings/p2p/78e6e101-ef35-498a-96a1-b6fa87be375c+c9bace18-352d-4e30-96d0-8fd529617b88
2022-01-16 23:01,Marcus Smart,10272,Hustle and Show,Common,4,Assist,2021-12-08 03:00:00+00:00,Boston Celtics,18000,16351,0,1649,14,0,2,-11.00,19,8.00,0.00,0.00,0.00,1085,2022-01-12 00:53:34+00:00,,,,,VISIBLE,54bd16cc-e0e9-4ee4-835d-9371fed81a36,78e6e101-ef35-498a-96a1-b6fa87be375c,https://nbatopshot.com/listings/p2p/78e6e101-ef35-498a-96a1-b6fa87be375c+54bd16cc-e0e9-4ee4-835d-9371fed81a36
2022-01-16 23:01,P.J. Washington,2834,Base Set,Common,4,Layup,2021-12-20 01:00:00+00:00,Charlotte Hornets,60000,13604,0,7796,39794,0,2,3.00,0,3.00,0.00,0.00,0.00,694,2022-01-11 21:10:07+00:00,,,,,VISIBLE,cd364bf4-3847-4d86-9085-6c22bdf45c2e,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+cd364bf4-3847-4d86-9085-6c22bdf45c2e
2022-01-16 23:01,Paul Reed,7406,Base Set,Common,4,Block,2021-11-10 00:30:00+00:00,Philadelphia 76ers,12000,7308,0,1192,3508,0,2,2.00,6,8.00,0.00,14.29,0.00,325,2022-01-11 23:08:54+00:00,True,,,,VISIBLE,2fe7ab09-9263-4460-90b1-6c61fc5083a8,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+2fe7ab09-9263-4460-90b1-6c61fc5083a8
2022-01-16 23:01,Kristaps Porziņģis,7257,Hustle and Show,Common,4,Assist,2021-12-08 00:30:00+00:00,Dallas Mavericks,7501,7160,0,341,0,0,10,-11.00,149,138.00,0.00,-8.00,0.00,146,2022-01-16 02:18:04+00:00,,,,,CHALLENGE_REWARD_RELEASED,02b661c0-ff5f-4ff7-90e0-ebd6ae021c69,78e6e101-ef35-498a-96a1-b6fa87be375c,https://nbatopshot.com/listings/p2p/78e6e101-ef35-498a-96a1-b6fa87be375c+02b661c0-ff5f-4ff7-90e0-ebd6ae021c69
2022-01-16 23:01,Kristaps Porziņģis,6333,Hustle and Show,Common,4,Assist,2021-12-08 00:30:00+00:00,Dallas Mavericks,7501,7160,0,341,0,0,10,138.00,0,138.00,0.00,-8.00,0.00,146,2022-01-14 23:37:54+00:00,,,,,CHALLENGE_REWARD_RELEASED,02b661c0-ff5f-4ff7-90e0-ebd6ae021c69,78e6e101-ef35-498a-96a1-b6fa87be375c,https://nbatopshot.com/listings/p2p/78e6e101-ef35-498a-96a1-b6fa87be375c+02b661c0-ff5f-4ff7-90e0-ebd6ae021c69
